alpha3,pseudoYear,lrgdpnaPerCapita_chg7_temp,region,subRegion,year,lcgdpoPerCapitaUSA,country,isExtrapolated,lctfp,lrtfpna,lrgdpnaPerCapita,lrgdpoPerCapita,lcgdpoPerCapita,lrgdpnaPerCapita_chg7,lrgdpoPerCapita_chg7,lrtfpna_chg7,lrgdpnaPerCapita_chg1,lrgdpoPerCapita_chg1,lrtfpna_chg1,lcgdpoPerCapita_gap,lcgdpoPerCapita_gap_avg7,subRegion_new,isLAC,isAfrica,isEAT,lrgdpnaPerCapita_chg7_nonTFP,lrgdpnaPerCapita_chg1_nonTFP,cumulativeTFP,cumulativeNonTFP,lag_lcgdpoPerCapita_gap_avg7
KEN,2003,-0.00759922649600003,Africa,Sub-Saharan Africa,2003,10.7573169934013,Kenya,0,-1.05916465313995,-0.0646221300811064,7.68766169632159,7.51169953407781,7.50046470042206,-0.00759922649600003,-0.0247562647262629,-0.0170269823742254,0.00140858230004959,-0.0467510701478204,0.0075367269197182,3.25685229297924,3.11297682208707,Africa,0,1,0,0.0094277558782254,-0.00612814461966861,-0.00962133660380209,0.00566723822306851,2.8879082749364
KEN,2010,0.0226367736562299,Africa,Sub-Saharan Africa,2010,10.811535892488,Kenya,0,-1.02394903844124,-0.0131434081269499,7.8461191119152,7.81763949668752,7.81838650523827,0.0226367736562299,0.0437057089442444,0.00735410313630807,0.0533733267199299,0.0783013598006601,0.0287107362002581,2.99314938724973,3.14797624506696,Africa,0,1,0,0.0152826705199219,0.0246625905196718,-0.00778281081972507,0.00948790585304898,3.11297682208707
KEN,2017,0.0270955249393343,Africa,Sub-Saharan Africa,2017,10.9076320435205,Kenya,0,-1.08975374113672,-0.00434213467038342,8.03578778649054,8.03009496778854,8.03300634846093,0.0270955249393343,0.0303507815858598,0.0012573247795095,0.0224674656851995,0.023951706286649,-0.00138483284928537,2.87462569505957,2.90532240927806,Africa,0,1,0,0.0258382001598248,0.0238522985344849,-0.00746847962484769,0.0159474558930052,3.14797624506696
KGZ,1996,,Asia,Central Asia,1996,10.6043368118321,Kyrgyzstan,0,-1.05831369312113,-0.142645100354126,7.84420142039732,8.02572348788203,7.96335048924831,,,,0.0546778626479894,-0.0111191319280302,0.102150002951514,2.64098632258379,2.14198643967272,Others,0,0,0,,-0.0474721403035247,,,
KGZ,2003,0.0349428459387187,Asia,Central Asia,2003,10.7573169934013,Kyrgyzstan,0,-1.26369765563486,-0.022298587056424,8.08880134196835,7.67746120311721,7.65366054137211,0.0349428459387187,-0.0497517549664027,0.0171923590425289,0.0636265214859808,0.0828906764110107,0.0369319081412522,3.10365645202919,3.08136653197929,Others,0,0,0,0.0177504868961899,0.0266946133447286,,,2.14198643967272
KGZ,2010,0.0292066566011014,Asia,Central Asia,2010,10.811535892488,Kyrgyzstan,0,-0.921553849469489,-0.018119608760746,8.29324793817606,8.1263596891605,8.12491431615045,0.0292066566011014,0.0641283551490414,0.000596996899382571,-0.0198817815523196,-0.00334839650967922,-0.0465973926131915,2.68662157633755,2.86452087819866,Others,0,0,0,0.0286096597017188,0.0267156110608719,,,3.08136653197929
KGZ,2017,0.0309413389507342,Asia,Central Asia,2017,10.9076320435205,Kyrgyzstan,0,-0.189149639056238,0.033028797355469,8.5098373108312,9.26601092144341,9.28179021859125,0.0309413389507342,0.162807318897559,0.00730691515945929,0.02992056274263,-0.0203125849898704,0.0083659817163226,1.62584182492925,2.11459643060637,Others,0,0,0,0.0236344237912749,0.0215545810263074,,,2.86452087819866
KOR,1996,0.0709971786381214,Asia,Eastern Asia,1996,10.6043368118321,Republic of Korea,0,-0.490078746972166,-0.245557825644291,9.79333336907024,10.0013801963254,10.0050046041507,0.0709971786381214,0.0991946572182543,0.012631742074032,0.0631230614869089,0.0960533182735794,0.00931699650731801,0.5993322076814,0.807075713939843,East Asian Tigers,0,0,1,0.0583654365640894,0.0538060649795909,0.003157935518508,0.0145913591410223,
KOR,2003,0.0407708639036944,Asia,Eastern Asia,2003,10.7573169934013,Republic of Korea,0,-0.415088870460167,-0.131336673397838,10.0787294163961,10.110190664731,10.1448936241624,0.0407708639036944,0.0155443526293715,0.016317307463779,0.0235037462758001,0.0320353567674001,0.00459206240858301,0.612423369238901,0.695362061062291,East Asian Tigers,0,0,1,0.0244535564399154,0.0189116838672171,0.00723726238445275,0.0207047482510012,0.807075713939843
KOR,2010,0.0373634503603856,Asia,Eastern Asia,2010,10.811535892488,Republic of Korea,0,-0.396701386813086,-0.0108938166437215,10.3402735689188,10.3605865604555,10.3745047169596,0.0373634503603856,0.0357708422463571,0.0172061223934452,0.0594342533616992,0.0780695004030001,0.0327341102751869,0.4370311755284,0.5192766892393,East Asian Tigers,0,0,1,0.0201573279669404,0.0267001430865123,0.0115387929828141,0.0257440802427363,0.695362061062291
KOR,2017,0.0254804179847716,Asia,Eastern Asia,2017,10.9076320435205,Republic of Korea,0,-0.459364303100863,0.00586917813704912,10.5186364948122,10.4985960382456,10.5120873411423,0.0254804179847716,0.0197156396842999,0.00239471354011009,0.0264284739676004,0.0262117585323001,-0.00036376468167902,0.395544702378201,0.437601967782972,East Asian Tigers,0,0,1,0.0230857044446615,0.0267922386492794,0.0121374713678416,0.0315155063539017,0.5192766892393
KWT,1996,0.0626952574751855,Asia,Western Asia,1996,10.6043368118321,Kuwait,0,-0.165112117733704,0.674906478936881,11.3118410948639,10.7174122469586,10.7026247743686,0.0626952574751855,0.0778924527322286,0.00933180500940543,0.0164584379662998,0.0596153165108007,-0.024138559174979,-0.0982879625364994,0.245365061373786,Others,0,0,0,0.0533634524657801,0.0405969971412787,0.00233295125235136,0.013340863116445,
KWT,2003,-0.000667735852571231,Asia,Western Asia,2003,10.7573169934013,Kuwait,0,-0.208214375599389,0.574755038384819,11.3071669438959,10.6984438662214,10.7489080111365,-0.000667735852571231,-0.002709768676743,-0.0143073486502946,0.148018768447601,0.2109975892477,0.070937480129976,0.00840898226480036,0.0938493092022141,Others,0,0,0,0.0136396127977233,0.0770812883176251,-0.00124388591022229,0.0167507663158759,0.245365061373786
KWT,2010,-0.00965220707975715,Asia,Western Asia,2010,10.811535892488,Kuwait,0,-0.071959443703166,0.0198713268860829,11.2396014943376,11.1128883506161,11.0976228808903,-0.00965220707975715,0.0592063549135286,-0.0792691016426766,-0.0856041164184997,0.0583228793974993,-0.14599325888852,-0.286086988402301,-0.381186744284957,Others,0,0,0,0.0696168945629194,0.0603891424700204,-0.0210611613208914,0.0341549899566057,0.0938493092022141
KWT,2017,-0.0214364297026857,Asia,Western Asia,2017,10.9076320435205,Kuwait,0,-0.524710875387117,-0.127820846485014,11.0895464864188,10.5800958144686,10.6537700318821,-0.0214364297026857,-0.0761132194496429,-0.0210988819101567,-0.0559377809693,-0.0527273924374008,-0.0474275225686467,0.2538620116384,-0.150535199187014,Others,0,0,0,-0.000337547792529001,-0.00851025840065334,-0.0263358817984306,0.0340706030084735,-0.381186744284957
LAO,1996,0.0358122158563114,Asia,South-eastern Asia,1996,10.6043368118321,Lao People's DR,0,-1.03439993635582,0.050637404404347,7.73884320561763,7.36467750072708,7.34225877465911,0.0358122158563114,0.0334048947385442,-0.0125701240465861,0.04515406515943,0.0802483342855993,-0.002873707784507,3.26207803717299,3.34096488491595,Others,0,0,0,0.0483823399028976,0.048027772943937,-0.00314253101164654,0.0120955849757244,
LAO,2003,0.0424478741243958,Asia,South-eastern Asia,2003,10.7573169934013,Lao People's DR,0,-1.01122723058089,0.0691843032817347,8.0359783244884,7.71509931205019,7.7119609388233,0.0424478741243958,0.0500602587604443,0.00264955698248396,0.045371112138251,-0.00813058434872005,0.00213955491075109,3.045356054578,3.17706055286323,Others,0,0,0,0.0397983171419119,0.0432315572274999,-0.00248014176602555,0.0220451642612024,3.34096488491595
LAO,2010,0.0577665835438985,Asia,South-eastern Asia,2010,10.811535892488,Lao People's DR,0,-0.836014277519721,-0.0133377724089877,8.44034440929569,8.3703090135036,8.36971989607407,0.0577665835438985,0.0936013859219159,-0.0117888679558175,0.0629716154556501,0.0622008182984004,0.0200625147595557,2.44181599641393,2.7287293697056,Others,0,0,0,0.069555451499716,0.0429091006960944,-0.00542735875497992,0.0394340271361314,3.17706055286323
LAO,2017,0.05930997184523,Asia,South-eastern Asia,2017,10.9076320435205,Lao People's DR,0,-0.774001491347191,0.0685208661636333,8.8555142122123,8.78239244421238,8.8051306780632,0.05930997184523,0.0588690615298257,0.0116940912246601,0.0519924595908599,0.0291501501125211,0.0158775025327422,2.1025013654573,2.19098391564793,Others,0,0,0,0.0476158806205699,0.0361149570581177,-0.00250383594881488,0.0513379972912738,2.7287293697056
LKA,1996,0.0416946700399128,Asia,Southern Asia,1996,10.6043368118321,Sri Lanka,0,-0.392159310756598,-0.167728429677867,8.4578323565843,8.29365309302875,8.28686541880843,0.0416946700399128,0.0420861285045672,0.0130900671252564,0.0300572829904091,0.0435949052024398,-0.00222442434289,2.31747139302367,2.38466145804992,Others,0,0,0,0.0286046029146563,0.0322817073332991,0.00327251678131411,0.00715115072866408,
LKA,2003,0.0353220611672485,Asia,Southern Asia,2003,10.7573169934013,Sri Lanka,0,-0.362828193178147,-0.105809134601455,8.70508678475504,8.52911282796098,8.53239983824092,0.0353220611672485,0.0336371049903185,0.00884561358234457,0.0495531708458792,0.0717427880517594,0.039970685454741,2.22491715516038,2.29181893638974,Others,0,0,0,0.0264764475849039,0.00958248539113818,0.00548392017690025,0.0137702626248901,2.38466145804992
LKA,2010,0.0532857121420057,Asia,Southern Asia,2010,10.811535892488,Sri Lanka,0,-0.419297870666653,-0.0176650495762592,9.07808676974908,9.03484701409332,9.0358863711107,0.0532857121420057,0.0722477408760486,0.0125920121464565,0.0709871955542294,0.0996008910805095,0.0235196279796631,1.7756495213773,2.04234292396772,Others,0,0,0,0.0406936999955492,0.0474675675745663,0.00863192321351439,0.0239436876237774,2.29181893638974
LKA,2017,0.0488722029287472,Asia,Southern Asia,2017,10.9076320435205,Sri Lanka,0,-0.32931589047061,0.0362677247645552,9.42019219025031,9.44911809585303,9.43414181955241,0.0488722029287472,0.0591815831085302,0.00770468204868777,0.0287888558997906,0.0302434615940204,-0.0069638552162588,1.47349022396809,1.55611370230758,Others,0,0,0,0.0411675208800594,0.0357527111160494,0.0105580937256863,0.0342355678437922,2.04234292396772
LSO,1996,0.0323875878569186,Africa,Sub-Saharan Africa,1996,10.6043368118321,Lesotho,0,-0.685858174346051,-0.250900440518412,7.42942901766711,7.9466716708916,7.95508545667666,0.0323875878569186,0.0244672143412157,0.0319785991242239,0.0790138526200499,0.0814677108718902,-0.021367180989996,2.64925135515544,2.70441183873041,Africa,0,1,0,0.000408988732694786,0.100381033610046,0.00799464978105596,0.000102247183173696,
LSO,2003,0.0185332879440786,Africa,Sub-Saharan Africa,2003,10.7573169934013,Lesotho,0,-0.915680328227293,-0.309485635030214,7.55916203327566,7.89333410024985,7.89672569980103,0.0185332879440786,-0.00761965294882153,-0.008369313501686,0.0375808857194704,0.000343068564049531,-0.00728056687379397,2.86059129360027,2.83438845823137,Africa,0,1,0,0.0269026014457646,0.0448614525932643,0.00590232140563446,0.00682789754461484,2.70441183873041
LSO,2010,0.0316233788330429,Africa,Sub-Saharan Africa,2010,10.811535892488,Lesotho,0,-1.14021338089482,-0.0843414917565637,7.78052568510696,7.79679717232458,7.81217061531461,0.0316233788330429,-0.0137909897036099,0.0321634490390929,0.0484341716936001,-0.11167671988721,-0.0243783893048152,2.99936527717339,2.90878234873759,Africa,0,1,0,-0.000540070206050007,0.0728125609984153,0.0139431836654077,0.00669287999310233,2.83438845823137
LSO,2017,0.0166445678962813,Africa,Sub-Saharan Africa,2017,10.9076320435205,Lesotho,0,-0.973032208747231,0.0305997513208058,7.89703766038093,8.08288118361964,8.10438229976284,0.0166445678962813,0.040869144470723,0.0164201775824814,-0.0290477706744401,-0.0077792578175,-0.0303617412744337,2.80324974375766,2.84129853381831,Africa,0,1,0,0.000224390313799953,0.00131397059999361,0.018048228061028,0.00674897757155232,2.90878234873759
LTU,1996,,Europe,Northern Europe,1996,10.6043368118321,Lithuania,0,-0.496667561605298,-0.380519042169523,9.11333588890007,9.07986983089615,9.03208192638474,,,,0.0565398457252986,0.0455395436695198,0.029276796578454,1.57225488544736,1.43536589296003,Others,0,0,0,,0.0272630491468446,,,
LTU,2003,0.0658116777674214,Europe,Northern Europe,2003,10.7573169934013,Lithuania,0,-0.351652111000474,-0.126049606475021,9.57401763327202,9.48973362735334,9.49900834869029,0.0658116777674214,0.0585519709224557,0.036352776527786,0.10905906147619,0.105501531056561,0.071227237479734,1.25830864471101,1.42507673786432,Others,0,0,0,0.0294589012396354,0.0378318239964557,,,1.43536589296003
LTU,2010,0.0407542811311788,Europe,Northern Europe,2010,10.811535892488,Lithuania,0,-0.418047741235185,-0.0464842534875008,9.85929760119027,9.82419383468185,9.83570788353228,0.0407542811311788,0.0477800296183586,0.0113664789982172,0.0305581332682099,0.0798041206624092,0.028626698247682,0.97582800895572,1.08043516587273,Others,0,0,0,0.0293878021329616,0.00193143502052789,,,1.42507673786432
LTU,2017,0.0467006856796756,Europe,Northern Europe,2017,10.9076320435205,Lithuania,0,-0.306499081617592,0.0714464921462858,10.186202400948,10.1655496369449,10.215661118704,0.0467006856796756,0.0487651146090073,0.0168472493762552,0.0467574001625,0.0560778907117001,0.0350378323060103,0.6919709248165,0.78443338180136,Others,0,0,0,0.0298534363034204,0.0117195678564897,,,1.08043516587273
LUX,1996,0.0239543897733428,Europe,Western Europe,1996,10.6043368118321,Luxembourg,0,-0.155565044775101,-0.036323493556805,10.5622419075053,10.6106449752226,10.6346147694923,0.0239543897733428,0.0329552471938143,0.00545429379578797,-0.000442464713000135,0.00428599806470054,-0.0142155357799091,-0.0302779576601999,-0.0396789329634856,Others,0,0,0,0.0185000959775548,0.013773071066909,0.00136357344894699,0.00462502399438871,
LUX,2003,0.0394335360042286,Europe,Western Europe,2003,10.7573169934013,Luxembourg,0,-0.090951061548784,0.0512782679437062,10.8382766595349,10.8073091114367,10.8650015825796,0.0394335360042286,0.0280948766020142,0.0125145373572159,0.00809007616530089,-0.0362653956609993,-0.0107618384538942,-0.1076845891783,-0.173378037268686,Others,0,0,0,0.0269189986470128,0.0188519146191951,0.00449220778825096,0.0113547736561419,-0.0396789329634856
LUX,2010,0.00864566986024278,Europe,Western Europe,2010,10.811535892488,Luxembourg,0,-0.222402627207336,0.0128702228381423,10.8987963485566,10.9661757318365,10.9983867680397,0.00864566986024278,0.0226952314856858,-0.00548686358650913,0.0243787304209988,0.11213355854,0.0183094883703934,-0.1868508755517,-0.122439038658014,Others,0,0,0,0.0141325334467519,0.00606924205060541,0.00312049189162368,0.0148879070178299,-0.173378037268686
LUX,2017,0.00548434440830015,Europe,Western Europe,2017,10.9076320435205,Luxembourg,0,-0.124386859396933,-0.0436212025773148,10.9371867594147,11.2199659014131,11.2542626682549,0.00548434440830015,0.0362557385109429,-0.00807020363077958,0.00204932221530107,0.0282075748410016,-0.0134759750174326,-0.346630624734399,-0.210399889660714,Others,0,0,0,0.0135545480390797,0.0155252972327337,0.00110294098392879,0.0182765440275998,-0.122439038658014
LVA,1996,,Europe,Northern Europe,1996,10.6043368118321,Latvia,0,-0.743426530657058,-0.394276131611331,8.99964546603486,9.05981248439947,8.99522119876641,,,,0.0351568673230194,0.0160807030030714,0.013166795263528,1.60911561306569,1.38020255151414,Others,0,0,0,,0.0219900720594914,,,
LVA,2003,0.0733795365321,Europe,Northern Europe,2003,10.7573169934013,Latvia,0,-0.588252464459521,-0.0843014801836811,9.51330222175956,9.40908766871313,9.40202341148688,0.0733795365321,0.0498964549019514,0.0442820930610928,0.0924669651073895,0.0326435727511214,0.0554277308364759,1.35529358191442,1.47914282734229,Others,0,0,0,0.0290974434710071,0.0370392342709136,,,1.38020255151414
LVA,2010,0.03476274627714,Europe,Northern Europe,2010,10.811535892488,Latvia,0,-0.661421493628299,-0.0418804350910622,9.75664144569954,9.73765067312701,9.74525528570081,0.03476274627714,0.0469375720591257,0.00606014929894556,-0.0277946431127596,0.0454682666516,0.0022275896826155,1.06628060678719,1.14189353322969,Others,0,0,0,0.0287025969781945,-0.0300222327953751,,,1.47914282734229
LVA,2017,0.0460116702778229,Europe,Northern Europe,2017,10.9076320435205,Latvia,0,-0.561582423698694,0.138309831635988,10.0787231376443,10.0916090289295,10.1258415780849,0.0460116702778229,0.0505654794003557,0.0257414666752929,0.0559645264868998,0.0732036222359014,0.0440882781933142,0.7817904654356,0.895847690874429,Others,0,0,0,0.02027020360253,0.0118762482935856,,,1.14189353322969
MAC,1996,0.0272293320592428,Asia,Eastern Asia,1996,10.6043368118321,"China, Macao SAR",0,0.304281885188942,-0.456146305857264,10.7944888554481,10.3383046288676,10.3620532087432,0.0272293320592428,0.0557143737792544,-0.021355914549629,-0.0244221055106006,-0.0347552911532993,-0.077870428583568,0.2422836030889,0.246114969402714,Others,0,0,0,0.0485852466088718,0.0534483230729674,-0.00533897863740725,0.0121463116522179,
MAC,2003,0.00721758863227149,Asia,Eastern Asia,2003,10.7573169934013,"China, Macao SAR",0,0.415768116657593,-0.402444470886503,10.845011975874,10.4742605776734,10.5094405656901,0.00721758863227149,0.0194222784008285,0.00767169071010872,0.0854743004708993,0.132171575187799,0.085594393183308,0.2478764277112,0.370360818248042,Others,0,0,0,-0.000454102077837224,-0.000120092712408704,-0.00342105595988007,0.0120327861327586,0.246114969402714
MAC,2010,0.0988431999675858,Asia,Eastern Asia,2010,10.811535892488,"China, Macao SAR",0,0.651560317504987,-0.146480620880338,11.5369143756471,11.4293524809311,11.4350355611971,0.0988431999675858,0.136441700465386,0.036566264286595,0.203309067915701,0.2601047012061,0.179922646814549,-0.623499668709101,-0.195881540585214,Others,0,0,0,0.0622769356809908,0.0233864211011516,0.00572051011176868,0.0276020200530063,0.370360818248042
MAC,2017,0.00939913691064273,Asia,Eastern Asia,2017,10.9076320435205,"China, Macao SAR",0,0.264877300470012,-0.323391533008233,11.6027083340216,11.3265411107865,11.3178106663438,0.00939913691064273,-0.0146873385920855,-0.0252729874468421,0.0702128459890989,0.0360506903823001,0.046019532459455,-0.410178622823299,-0.693442453907985,Others,0,0,0,0.0346721243574849,0.0241933135296439,-0.000597736749941858,0.0362700511423776,-0.195881540585214
MAR,1996,0.0117741796596414,Africa,Northern Africa,1996,10.6043368118321,Morocco,0,-0.325605898705915,0.10699001806213,8.3937788416345,8.60799374459547,8.62173337911117,0.0117741796596414,0.0418150335386113,-0.00280967519634529,0.10113343524179,0.14407797340278,-0.012964928764298,1.98260343272093,2.08601073192363,Africa,0,1,0,0.0145838548559867,0.114098364006088,-0.000702418799086322,0.00364596371399667,
MAR,2003,0.02227823571665,Africa,Northern Africa,2003,10.7573169934013,Morocco,0,-0.433219438781315,0.0545723904583727,8.54972649165105,8.42204649309285,8.44135652298905,0.02227823571665,-0.0265638930718029,-0.00748823251482247,0.0500824354833007,0.0243209634855504,-0.0119850761246426,2.31596047041225,2.24436454386935,Africa,0,1,0,0.0297664682314725,0.0620675116079433,-0.00257447692779194,0.0110875807718648,2.08601073192363
MAR,2010,0.0396487948603928,Africa,Northern Africa,2010,10.811535892488,Morocco,0,-0.665373044572786,0.00451272199099196,8.8272680556738,8.76747517013451,8.7742378125173,0.0396487948603928,0.0493469538630943,-0.00715138120962582,0.0258795246170198,0.0583958815879093,-0.00122572922061034,2.0372980799707,2.24764656275371,Africa,0,1,0,0.0468001760700186,0.0271052538376302,-0.0043623222301984,0.0227876247893695,2.24436454386935
MAR,2017,0.0297122989636071,Africa,Northern Africa,2017,10.9076320435205,Morocco,0,-0.676404981756236,0.030432902416901,9.03525414841905,9.01986343645991,9.01680666334634,0.0297122989636071,0.0360554666179144,0.00370288291798701,0.0414222601050298,0.0332406376418,0.0197777242259675,1.89082538017416,1.92311884685926,Africa,0,1,0,0.0260094160456201,0.0216445358790623,-0.00343660150070164,0.0292899788007745,2.24764656275371
MDA,1996,,Europe,Eastern Europe,1996,10.6043368118321,Republic of Moldova,0,-1.31629477341253,-0.620480328598852,7.93540217649317,7.89828517339204,7.83413028224286,,,,-0.0549336203247099,-0.0121064485059206,-0.050544994000144,2.77020652958924,2.51343470500594,Others,0,0,0,,-0.00438862632456594,,,
MDA,2003,0.0239886739794528,Europe,Eastern Europe,2003,10.7573169934013,Republic of Moldova,0,-1.37075813164027,-0.355673338365347,8.10332289434934,7.85321977873431,7.83368374528985,0.0239886739794528,-0.00643791352253282,0.0378295700333579,0.0653231468119593,0.1067892843825,0.126064884512489,2.92363324811145,3.03689796196048,Others,0,0,0,-0.0138408960539051,-0.0607417377005298,,,2.51343470500594
MDA,2010,0.0461438938616572,Europe,Eastern Europe,2010,10.811535892488,Republic of Moldova,0,-0.844147011939635,-0.0249721974545741,8.42633015138094,8.3365425786034,8.33807460783278,0.0461438938616572,0.0690461142670128,0.0472430201301104,0.07136338639563,0.15177201039565,0.0713817691217905,2.47346128465522,2.70088932654622,Others,0,0,0,-0.00109912626845327,-1.83827261604902e-05,,,3.03689796196048
MDA,2017,0.0410150555655101,Europe,Eastern Europe,2017,10.9076320435205,Republic of Moldova,0,-0.825589253204506,0.0497427715349856,8.71343554033951,8.69766867736033,8.72705903530644,0.0410150555655101,0.0515894426795615,0.0106735669985085,0.0463285186781999,0.0383088620964003,0.0275979910730916,2.18057300821406,2.26041067436701,Others,0,0,0,0.0303414885670016,0.0187305276051083,,,2.70088932654622
MEX,1996,0.0108966061771102,Americas,Latin America and the Caribbean,1996,10.6043368118321,Mexico,0,-0.386120654464914,0.120883071259604,9.49740836432711,9.27894687586889,9.26692587973965,0.0108966061771102,-0.000447945206719932,-0.000572664487061572,0.0482296237359901,0.0103493844127591,0.0300905791641055,1.33741093209245,1.18452834137659,Latin America and the Caribbean,1,0,0,0.0114692706641718,0.0181390445718845,-0.000143166121765393,0.00286731766604294,
MEX,2003,0.0147053026918128,Americas,Latin America and the Caribbean,2003,10.7573169934013,Mexico,0,-0.358391343920361,0.0961701975117863,9.6003454831698,9.4194716564547,9.41418249610812,0.0147053026918128,0.0200749686551158,-0.00353041053540253,0.00212325060948082,-0.00976500103081079,-0.00889957211000869,1.34313449729318,1.29727122907737,Latin America and the Caribbean,1,0,0,0.0182357132272153,0.0110228227194895,-0.00102576875561602,0.00742624597284677,1.18452834137659
MEX,2010,0.00428903225457005,Americas,Latin America and the Caribbean,2010,10.811535892488,Mexico,0,-0.454495592807326,-0.0123951745064836,9.63036870895179,9.58238739247733,9.58389115513894,0.00428903225457005,0.0232736765746613,-0.0155093388597528,0.0343340021404899,0.0632351650367795,-1.44230805498996e-05,1.22764473734906,1.2763057496265,Latin America and the Caribbean,1,0,0,0.0197983711143229,0.0343484252210398,-0.00490310347055424,0.0123758387514275,1.29727122907737
MEX,2017,0.0140444944731113,Americas,Latin America and the Caribbean,2017,10.9076320435205,Mexico,0,-0.437191687575965,0.00242225775018319,9.72868017026357,9.76322835184884,9.78242120550619,0.0140444944731113,0.0258344227673586,0.00211677603666668,0.00784197165013012,0.0122430813672398,-0.00076080416862482,1.12521083801431,1.13542137414323,Latin America and the Caribbean,1,0,0,0.0119277184364446,0.00860277581875494,-0.00437390946138757,0.0153577683605386,1.2763057496265
MLT,1996,0.0435663950412814,Europe,Southern Europe,1996,10.6043368118321,Malta,0,-0.410363953496745,-0.032270463497749,9.71153209690091,9.58079357501113,9.55742819720139,0.0435663950412814,0.0169475241009557,0.00865465338910584,0.0281639842285006,-0.00868918256239937,-0.0010261624305531,1.04690861463071,1.02746898033925,Others,0,0,0,0.0349117416521756,0.0291901466590537,0.00216366334727646,0.0087279354130439,
MLT,2003,0.0319788910132398,Europe,Southern Europe,2003,10.7573169934013,Malta,0,-0.131613418594674,0.0617780145230939,9.93538433399359,9.93199153098011,9.9521305090523,0.0319788910132398,0.0501711365669971,0.0134354968601204,0.0203763015544496,0.046483282803429,0.0098110808094985,0.805186484349001,0.852555862047382,Others,0,0,0,0.0185433941531194,0.0105652207449511,0.00552253756230656,0.0133637839513237,1.02746898033925
MLT,2010,0.0157264865626444,Europe,Southern Europe,2010,10.811535892488,Malta,0,-0.298376657422149,0.00284410005637818,10.0454697399321,10.0425296674799,10.070828811548,0.0157264865626444,0.015791162357113,-0.00841913063810225,0.0298388410579005,0.037642077837301,0.0142391438008205,0.74070708094,0.808184899843687,Others,0,0,0,0.0241456172007467,0.01559969725708,0.003417754902781,0.0194001882515104,0.852555862047382
MLT,2017,0.0478738967659001,Europe,Southern Europe,2017,10.9076320435205,Malta,0,-0.249123302987891,0.134494780227129,10.3805870172934,10.33627581437,10.3866446061194,0.0478738967659001,0.0419637352700141,0.018807240024393,0.0612610237266011,0.0997483060021995,0.020259340482632,0.5209874374011,0.694259771402357,Others,0,0,0,0.0290666567415071,0.0410016832439691,0.00811956490887925,0.0266668524368872,0.808184899843687
MNG,1996,-0.0320575798270486,Asia,Eastern Asia,1996,10.6043368118321,Mongolia,0,-1.20519162730962,0.028157025413592,8.43599652518435,7.72987793626463,7.67341970681425,-0.0320575798270486,-0.00409805915559134,-0.0558655300942609,0.0152264578169703,-0.0647743058189398,-0.0052006568750157,2.93091710501785,2.85534296902876,Others,0,0,0,0.0238079502672123,0.020427114691986,-0.0139663825235652,0.00595198756680307,
MNG,2003,0.02789737273796,Asia,Eastern Asia,2003,10.7573169934013,Mongolia,0,-1.42850053581523,0.0183867560775519,8.63127813435007,8.20513752065888,8.1912071844748,0.02789737273796,0.0678942263420357,-0.00139575276229144,0.0572696741724208,0.0732223456521997,0.0119240106286572,2.5661098089265,2.78665109685071,Others,0,0,0,0.0292931255002515,0.0453456635437636,-0.0143153207141381,0.0132752689418659,2.85534296902876
MNG,2010,0.0558390736978914,Asia,Eastern Asia,2010,10.811535892488,Mongolia,0,-1.32683255140976,-0.0343595723176091,9.02215165023531,8.94516498447191,8.94905605837321,0.0558390736978914,0.105718209116147,-0.00753518977073729,0.0452213999150199,0.159277384384641,-0.059255320164361,1.86247983411479,2.11009167897704,Others,0,0,0,0.0633742634686286,0.104476720079381,-0.0161991181568224,0.0291188348090231,2.78665109685071
MNG,2017,0.0601126564373887,Asia,Eastern Asia,2017,10.9076320435205,Mongolia,0,-1.03098475875947,0.285102785212907,9.44294024529703,9.27949507602382,9.2950445651788,0.0601126564373887,0.0477614416502729,0.0456374796472166,0.0336774980989709,-0.00608837059289868,0.032413375786504,1.6125874783417,1.58617304248777,Others,0,0,0,0.0144751767901721,0.00126412231246692,-0.00478974824501825,0.0327376290065661,2.11009167897704
MOZ,1996,0.027046715397,Africa,Sub-Saharan Africa,1996,10.6043368118321,Mozambique,0,-0.784851791012462,-0.275363747781582,6.09865119522353,6.31868172981356,6.32923993798793,0.027046715397,-0.00160601043683009,0.00874005692407471,0.20723421375811,0.133443817773649,0.197799335824248,4.27509687384417,4.28480904724555,Africa,0,1,0,0.0183066584729253,0.0094348779338625,0.00218501423101868,0.00457666461823133,
MOZ,2003,0.0543585901025671,Africa,Sub-Saharan Africa,2003,10.7573169934013,Mozambique,0,-0.573813296123394,-0.0762519186719461,6.4791613259415,6.78055899477201,6.77587595775732,0.0543585901025671,0.0659824664226357,0.0284445470156623,0.0332821455032599,0.0627441245810196,0.0364138966297339,3.98144103564398,4.16713220668831,Africa,0,1,0,0.0259140430869049,-0.00313175112647399,0.00929615098493425,0.0110551753899575,4.28480904724555
